SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,52481,OPTIDX,0,MIDCPNIFTY-Oct2024-11125-CE,50.0,MIDCPNIFTY 14 OCT 11125 CALL,2024-10-14 14:30:00,11125.0,CE,5.0,W,OP,,
NSE,D,52495,OPTIDX,0,MIDCPNIFTY-Oct2024-11125-PE,50.0,MIDCPNIFTY 14 OCT 11125 PUT,2024-10-14 14:30:00,11125.0,PE,5.0,W,OP,,
NSE,D,52497,OPTIDX,0,MIDCPNIFTY-Oct2024-11150-CE,50.0,MIDCPNIFTY 14 OCT 11150 CALL,2024-10-14 14:30:00,11150.0,CE,5.0,W,OP,,
NSE,D,52498,OPTIDX,0,MIDCPNIFTY-Oct2024-11150-PE,50.0,MIDCPNIFTY 14 OCT 11150 PUT,2024-10-14 14:30:00,11150.0,PE,5.0,W,OP,,
NSE,D,52499,OPTIDX,0,MIDCPNIFTY-Oct2024-11175-CE,50.0,MIDCPNIFTY 14 OCT 11175 CALL,2024-10-14 14:30:00,11175.0,CE,5.0,W,OP,,
NSE,D,52501,OPTIDX,0,MIDCPNIFTY-Oct2024-11175-PE,50.0,MIDCPNIFTY 14 OCT 11175 PUT,2024-10-14 14:30:00,11175.0,PE,5.0,W,OP,,
NSE,D,52504,OPTIDX,0,MIDCPNIFTY-Oct2024-11200-CE,50.0,MIDCPNIFTY 14 OCT 11200 CALL,2024-10-14 14:30:00,11200.0,CE,5.0,W,OP,,
NSE,D,52506,OPTIDX,0,MIDCPNIFTY-Oct2024-11200-PE,50.0,MIDCPNIFTY 14 OCT 11200 PUT,2024-10-14 14:30:00,11200.0,PE,5.0,W,OP,,
NSE,D,52509,OPTIDX,0,MIDCPNIFTY-Oct2024-11225-CE,50.0,MIDCPNIFTY 14 OCT 11225 CALL,2024-10-14 14:30:00,11225.0,CE,5.0,W,OP,,
NSE,D,52510,OPTIDX,0,MIDCPNIFTY-Oct2024-11225-PE,50.0,MIDCPNIFTY 14 OCT 11225 PUT,2024-10-14 14:30:00,11225.0,PE,5.0,W,OP,,
NSE,D,52511,OPTIDX,0,MIDCPNIFTY-Oct2024-11250-CE,50.0,MIDCPNIFTY 14 OCT 11250 CALL,2024-10-14 14:30:00,11250.0,CE,5.0,W,OP,,
NSE,D,52519,OPTIDX,0,MIDCPNIFTY-Oct2024-11250-PE,50.0,MIDCPNIFTY 14 OCT 11250 PUT,2024-10-14 14:30:00,11250.0,PE,5.0,W,OP,,
NSE,D,52520,OPTIDX,0,MIDCPNIFTY-Oct2024-11275-CE,50.0,MIDCPNIFTY 14 OCT 11275 CALL,2024-10-14 14:30:00,11275.0,CE,5.0,W,OP,,
NSE,D,52522,OPTIDX,0,MIDCPNIFTY-Oct2024-11275-PE,50.0,MIDCPNIFTY 14 OCT 11275 PUT,2024-10-14 14:30:00,11275.0,PE,5.0,W,OP,,
NSE,D,52523,OPTIDX,0,MIDCPNIFTY-Oct2024-11300-CE,50.0,MIDCPNIFTY 14 OCT 11300 CALL,2024-10-14 14:30:00,11300.0,CE,5.0,W,OP,,
NSE,D,52524,OPTIDX,0,MIDCPNIFTY-Oct2024-11300-PE,50.0,MIDCPNIFTY 14 OCT 11300 PUT,2024-10-14 14:30:00,11300.0,PE,5.0,W,OP,,
NSE,D,52525,OPTIDX,0,MIDCPNIFTY-Oct2024-11325-CE,50.0,MIDCPNIFTY 14 OCT 11325 CALL,2024-10-14 14:30:00,11325.0,CE,5.0,W,OP,,
NSE,D,52526,OPTIDX,0,MIDCPNIFTY-Oct2024-11325-PE,50.0,MIDCPNIFTY 14 OCT 11325 PUT,2024-10-14 14:30:00,11325.0,PE,5.0,W,OP,,
NSE,D,52527,OPTIDX,0,MIDCPNIFTY-Oct2024-11350-CE,50.0,MIDCPNIFTY 14 OCT 11350 CALL,2024-10-14 14:30:00,11350.0,CE,5.0,W,OP,,
NSE,D,52529,OPTIDX,0,MIDCPNIFTY-Oct2024-11350-PE,50.0,MIDCPNIFTY 14 OCT 11350 PUT,2024-10-14 14:30:00,11350.0,PE,5.0,W,OP,,
NSE,D,52530,OPTIDX,0,MIDCPNIFTY-Oct2024-11375-CE,50.0,MIDCPNIFTY 14 OCT 11375 CALL,2024-10-14 14:30:00,11375.0,CE,5.0,W,OP,,
NSE,D,52537,OPTIDX,0,MIDCPNIFTY-Oct2024-11375-PE,50.0,MIDCPNIFTY 14 OCT 11375 PUT,2024-10-14 14:30:00,11375.0,PE,5.0,W,OP,,
NSE,D,52538,OPTIDX,0,MIDCPNIFTY-Oct2024-11400-CE,50.0,MIDCPNIFTY 14 OCT 11400 CALL,2024-10-14 14:30:00,11400.0,CE,5.0,W,OP,,
NSE,D,52539,OPTIDX,0,MIDCPNIFTY-Oct2024-11400-PE,50.0,MIDCPNIFTY 14 OCT 11400 PUT,2024-10-14 14:30:00,11400.0,PE,5.0,W,OP,,
