SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,42391,OPTIDX,0,NIFTY-Oct2024-21900-PE,25.0,NIFTY 10 OCT 21900 PUT,2024-10-10 14:30:00,21900.0,PE,5.0,W,OP,,
NSE,D,42401,OPTIDX,0,NIFTY-Oct2024-21950-CE,25.0,NIFTY 10 OCT 21950 CALL,2024-10-10 14:30:00,21950.0,CE,5.0,W,OP,,
NSE,D,42402,OPTIDX,0,NIFTY-Oct2024-21950-PE,25.0,NIFTY 10 OCT 21950 PUT,2024-10-10 14:30:00,21950.0,PE,5.0,W,OP,,
NSE,D,42409,OPTIDX,0,NIFTY-Oct2024-22000-CE,25.0,NIFTY 10 OCT 22000 CALL,2024-10-10 14:30:00,22000.0,CE,5.0,W,OP,,
NSE,D,42410,OPTIDX,0,NIFTY-Oct2024-22000-PE,25.0,NIFTY 10 OCT 22000 PUT,2024-10-10 14:30:00,22000.0,PE,5.0,W,OP,,
NSE,D,42411,OPTIDX,0,NIFTY-Oct2024-22050-CE,25.0,NIFTY 10 OCT 22050 CALL,2024-10-10 14:30:00,22050.0,CE,5.0,W,OP,,
NSE,D,42412,OPTIDX,0,NIFTY-Oct2024-22050-PE,25.0,NIFTY 10 OCT 22050 PUT,2024-10-10 14:30:00,22050.0,PE,5.0,W,OP,,
NSE,D,42415,OPTIDX,0,NIFTY-Oct2024-22100-CE,25.0,NIFTY 10 OCT 22100 CALL,2024-10-10 14:30:00,22100.0,CE,5.0,W,OP,,
NSE,D,42416,OPTIDX,0,NIFTY-Oct2024-22100-PE,25.0,NIFTY 10 OCT 22100 PUT,2024-10-10 14:30:00,22100.0,PE,5.0,W,OP,,
NSE,D,42419,OPTIDX,0,NIFTY-Oct2024-22150-CE,25.0,NIFTY 10 OCT 22150 CALL,2024-10-10 14:30:00,22150.0,CE,5.0,W,OP,,
NSE,D,42420,OPTIDX,0,NIFTY-Oct2024-22150-PE,25.0,NIFTY 10 OCT 22150 PUT,2024-10-10 14:30:00,22150.0,PE,5.0,W,OP,,
NSE,D,42427,OPTIDX,0,NIFTY-Oct2024-22200-CE,25.0,NIFTY 10 OCT 22200 CALL,2024-10-10 14:30:00,22200.0,CE,5.0,W,OP,,
NSE,D,42428,OPTIDX,0,NIFTY-Oct2024-22200-PE,25.0,NIFTY 10 OCT 22200 PUT,2024-10-10 14:30:00,22200.0,PE,5.0,W,OP,,
NSE,D,42437,OPTIDX,0,NIFTY-Oct2024-22250-CE,25.0,NIFTY 10 OCT 22250 CALL,2024-10-10 14:30:00,22250.0,CE,5.0,W,OP,,
NSE,D,42438,OPTIDX,0,NIFTY-Oct2024-22250-PE,25.0,NIFTY 10 OCT 22250 PUT,2024-10-10 14:30:00,22250.0,PE,5.0,W,OP,,
NSE,D,42443,OPTIDX,0,NIFTY-Oct2024-22300-CE,25.0,NIFTY 10 OCT 22300 CALL,2024-10-10 14:30:00,22300.0,CE,5.0,W,OP,,
